Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,320,24,M:System.Data.SqlClient.SqlDataReader.GetBoolean(System.Int32),,,,,"return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,320,24,M:System.Data.SqlClient.SqlDataReader.GetString(System.Int32),,,,,"return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,320,24,M:System.Data.SqlClient.SqlDataReader.GetString(System.Int32),,,,,"return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,319,24,M:System.Data.SqlClient.SqlDataReader.GetString(System.Int32),,,,,var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,319,24,M:System.Data.SqlClient.SqlDataReader.IsDBNull(System.Int32),,,,,var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,318,24,M:System.Data.SqlClient.SqlDataReader.GetString(System.Int32),,,,,var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,318,24,M:System.Data.SqlClient.SqlDataReader.IsDBNull(System.Int32),,,,,var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,316,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,"if (reader.Read())                      {                          var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);                          var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);                          return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,314,16,T:System.Data.SqlClient.SqlDataReader,,,,,"using (var reader = cmd.ExecuteReader())                  {                      if (reader.Read())                      {                          var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);                          var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);                          return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,314,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,"using (var reader = cmd.ExecuteReader())                  {                      if (reader.Read())                      {                          var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);                          var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);                          return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,312,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,312,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,312,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,312,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,311,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,311,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,311,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,311,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,T:System.Data.SqlClient.SqlConnection,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,P:System.Data.SqlClient.SqlCommand.Connection,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,289,16,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,"var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,287,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,connection.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,285,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var connection = new SqlConnection(SourceConnectionString))              {                  connection.Open();                    var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };                    cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);                  cmd.Parameters.AddWithValue(""@table"", table.TableName);                    using (var reader = cmd.ExecuteReader())                  {                      if (reader.Read())                      {                          var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);                          var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);                          return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };                      }                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,285,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var connection = new SqlConnection(SourceConnectionString))              {                  connection.Open();                    var cmd = new SqlCommand                  {                      CommandText = @""                          SELECT                              pc_start.name,                              pc_end.name,                              pc_start.is_hidden,                              pc_end.is_hidden,                              hs.name,                              ht.name                          FROM sys.tables t                          INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                          INNER JOIN sys.periods p ON t.object_id = p.object_id                          INNER JOIN sys.columns pc_start ON p.start_column_id = pc_start.column_id AND t.object_id = pc_start.object_id                          INNER JOIN sys.columns pc_end ON p.end_column_id = pc_end.column_id AND t.object_id = pc_end.object_id                          LEFT JOIN sys.tables ht ON t.history_table_id = ht.object_id                          LEFT JOIN sys.schemas hs ON ht.schema_id = hs.schema_id                          WHERE s.name = @schema AND t.name = @table AND t.temporal_type = 2"",                      CommandType = CommandType.Text,                      Connection = connection                  };                    cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);                  cmd.Parameters.AddWithValue(""@table"", table.TableName);                    using (var reader = cmd.ExecuteReader())                  {                      if (reader.Read())                      {                          var historySchema = reader.IsDBNull(4) ? null : reader.GetString(4);                          var historyTable  = reader.IsDBNull(5) ? null : reader.GetString(5);                          return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };                      }                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,262,8,T:System.Data.SqlClient.SqlConnection,,,,,"private bool IsSystemVersioningEnabled(TableNode table, SqlConnection targetConnection)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,278,12,M:System.Data.SqlClient.SqlCommand.ExecuteScalar,,,,,var result = cmd.ExecuteScalar();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,276,12,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,276,12,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,276,12,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,276,12,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@table"", table.TableName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,275,12,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,275,12,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,275,12,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,275,12,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@schema"", table.Schema.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,T:System.Data.SqlClient.SqlConnection,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,P:System.Data.SqlClient.SqlCommand.Connection,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,264,12,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,"var cmd = new SqlCommand              {                  CommandText = @""                      SELECT t.temporal_type                      FROM sys.tables t                      INNER JOIN sys.schemas s ON t.schema_id = s.schema_id                      WHERE s.name = @schema AND t.name = @table"",                  CommandType = CommandType.Text,                  Connection = targetConnection              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,249,20,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,cmd.ExecuteNonQuery();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,248,16,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(createTableSql, targetConnection))                      cmd.ExecuteNonQuery();"
